profileUrl,screenName,userId,name,imgUrl,backgroundImg,bio,website,location,createdAt,followersCount,friendsCount,tweetsCount,certified,query,timestamp
https://twitter.com/MSF_UAE,MSF_UAE,77485114,MSF UAE,https://pbs.twimg.com/profile_images/835796060819841024/hhFPgzy8_normal.jpg,https://pbs.twimg.com/profile_banners/77485114/1502358612,Medecins Sans Frontieres (MSF) is an international humanitarian aid organization providing medical relief to populations worldwide.,http://t.co/3752pVkjXA,United Arab Emirates,Sat Sep 26 14:20:21 +0000 2009,4062,184,2863,Certified,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:37.663Z
https://twitter.com/razan_masad,razan_masad,1254906274296279046,Razan Masad,https://pbs.twimg.com/profile_images/1254906813226594304/qnjzkVrb_normal.jpg,,,,,Mon Apr 27 22:52:42 +0000 2020,8,86,6,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:37.663Z
https://twitter.com/TheSuuyi,TheSuuyi,257037541,Olatunde Babawale,https://pbs.twimg.com/profile_images/1085533776350990336/dE7KYiwR_normal.jpg,,✍️✍️✍️,https://t.co/q9FvBE7xqv,"Lagos, Nigeria",Thu Feb 24 15:57:44 +0000 2011,230,1717,454,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:37.663Z
https://twitter.com/OkonkwoPost,OkonkwoPost,881565655723540481,Okonkwo Post,https://pbs.twimg.com/profile_images/1225774398713552897/cZbiMlh__normal.jpg,,"""To me, being an intellectual
doesn't mean knowing about
intellectual issues; it means
taking pleasure in them.
Chinua Achebe",,,Sun Jul 02 17:30:05 +0000 2017,139,1860,471,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:37.663Z
https://twitter.com/HalaAqel,HalaAqel,450846189,Hala Aqel,https://pbs.twimg.com/profile_images/1256266820820119552/FTGe1BH-_normal.jpg,https://pbs.twimg.com/profile_banners/450846189/1588352326,,,,Fri Dec 30 18:43:13 +0000 2011,416,240,7035,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:37.663Z
https://twitter.com/s22ll4,s22ll4,1096309934092881920,',https://pbs.twimg.com/profile_images/1255936288919822337/YfsyTXIc_normal.jpg,https://pbs.twimg.com/profile_banners/1096309934092881920/1587895703,﮼الحمدللَّه على أبسط النعم وأعظمها,,,Fri Feb 15 07:27:11 +0000 2019,245,277,253,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:37.663Z
https://twitter.com/chingkaysanchez,chingkaysanchez,145616190,©️ Cherry Sanchez,https://pbs.twimg.com/profile_images/1255810557237768199/Er_mg340_normal.jpg,https://pbs.twimg.com/profile_banners/145616190/1487480605,I'm a Sinner Saved by Grace.                                  Instagram: chingkaysanchez,,United Arab Emirates,Wed May 19 12:02:31 +0000 2010,107,319,2866,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:37.663Z
https://twitter.com/irtapil,irtapil,3071073476,irtapil,https://pbs.twimg.com/profile_images/1032313191567515653/pAwN9vJx_normal.jpg,,"evolution, other biology, politics, queer stuff, languages, and stuff (not in that order); Australian; generation Y; following ≠ endorsement",https://t.co/DuhvSECJGd,Australia,Tue Mar 10 08:20:45 +0000 2015,265,3140,4137,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:37.663Z
https://twitter.com/Manchal20,Manchal20,1238439323793600513,Manchal,https://pbs.twimg.com/profile_images/1238439497525800960/Ti9sCqjV_normal.jpg,https://pbs.twimg.com/profile_banners/1238439323793600513/1584102734,🙏 waheguru Datyah mher kari🙏🙏,,,Fri Mar 13 12:18:49 +0000 2020,25,636,16,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:37.663Z
https://twitter.com/D_Allam__,D_Allam__,2532711701,D_Allam__,https://pbs.twimg.com/profile_images/464304324982493185/a3sU9c0C_normal.jpeg,,,,,Tue May 06 10:49:03 +0000 2014,103,3294,0,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:37.663Z
https://twitter.com/magicmidas1,magicmidas1,1225121775207559173,magicmidas,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,Magicmidas,,,Wed Feb 05 18:19:42 +0000 2020,3,409,0,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:37.663Z
https://twitter.com/ICGEB,ICGEB,361249278,ICGEB Official,https://pbs.twimg.com/profile_images/459446681386237952/9kvyVvJ8_normal.png,https://pbs.twimg.com/profile_banners/361249278/1585864147,ICGEB Official - tweets on #Biotechnology #research excellence #training #industry for #sustainable global #development #Trieste #Delhi #CapeTown,https://t.co/kEZL6dWxsz,Italy - India - South Africa,Wed Aug 24 13:59:22 +0000 2011,4648,904,9501,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:37.663Z
https://twitter.com/m_ied,m_ied,894455359120846848,M,https://pbs.twimg.com/profile_images/1217072035748372480/UCIA9m0a_normal.jpg,,,,,Mon Aug 07 07:09:10 +0000 2017,15,28,386,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:37.663Z
https://twitter.com/jelenazk,jelenazk,1426332673,Jelena Kovacevic,https://pbs.twimg.com/profile_images/570067025762873344/sn53qm6E_normal.jpeg,https://pbs.twimg.com/profile_banners/1426332673/1524231748,"mathematician at heart, passionate teacher, https://t.co/xOdudtHtQW",,,Mon May 13 20:14:52 +0000 2013,1203,370,1684,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:37.663Z
https://twitter.com/AsilAteeri,AsilAteeri,620395587,Asil Ateeri,https://pbs.twimg.com/profile_images/988820397738127361/bIba5B3S_normal.jpg,https://pbs.twimg.com/profile_banners/620395587/1520688017,These days I am doing my PhD in translation studies in the UK. I am from Palestine 🇵🇸. Tweeting about translation studies and Palestine 🇵🇸.,,United Kingdom,Wed Jun 27 20:24:46 +0000 2012,183,1047,366,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:37.663Z
https://twitter.com/halakhat,halakhat,273638989,Hala Alkhateeb,https://pbs.twimg.com/profile_images/1140900753793540096/BaMzl2OI_normal.jpg,,,,Jordan,Mon Mar 28 21:50:38 +0000 2011,97,1401,1094,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:37.663Z
https://twitter.com/hola_profesora,hola_profesora,1033410451546284035,"Señora Christina Buck, profesora",https://pbs.twimg.com/profile_images/1083524356096049152/LZiHK8ls_normal.jpg,https://pbs.twimg.com/profile_banners/1033410451546284035/1535219987,"HS Spanish language educator & advocate for world 🌎 languages & cultures; Social Media Coordinator/ Historian @FLENJ; artist🎨designer, creative spirit💻🎶🎶",,,Sat Aug 25 17:47:06 +0000 2018,531,1082,6237,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:37.663Z
https://twitter.com/FatimaAMaan,FatimaAMaan,53357031,Fatima A. Maan,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,Pakistan,Fri Jul 03 11:05:30 +0000 2009,20,119,45,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:37.663Z
https://twitter.com/Emanberekdar,Emanberekdar,2919913118,Eman Berekdar,https://pbs.twimg.com/profile_images/540939309906284544/EjO6GX6Y_normal.jpeg,,Editor at Orient Research Center • Arabic teacher for non Arabic speakers •,,,Fri Dec 05 18:32:46 +0000 2014,460,3605,23677,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:37.663Z
https://twitter.com/Meemzo,Meemzo,37401151,Reem Saleh,https://pbs.twimg.com/profile_images/1238953546843934722/HWklhayt_normal.jpg,https://pbs.twimg.com/profile_banners/37401151/1462547069,"Chaotic & passionate. Lebanese Filmmaker, globetrotter. Associate Director of External Relations and Partnerships @nyuadartscenter",https://t.co/aowhew0Bf5,,Sun May 03 11:11:21 +0000 2009,3387,1492,12600,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:37.663Z
https://twitter.com/sabir88310077,sabir88310077,1156996146348380161,S,https://pbs.twimg.com/profile_images/1252546182758481920/HOVl_nnv_normal.jpg,https://pbs.twimg.com/profile_banners/1156996146348380161/1587308815,اللهم رب ارحمهما كما ربياني صغيراً,,الامارات العربية المتحدة,Thu Aug 01 18:32:32 +0000 2019,8,295,2,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.245Z
https://twitter.com/imranimss,imranimss,1071462456684294144,IMRAN IMS,https://pbs.twimg.com/profile_images/1256193136537341952/Fs7-CdDU_normal.jpg,https://pbs.twimg.com/profile_banners/1071462456684294144/1588334836,Wasn’t that melodramatic?,,"Dubai, United Arab Emirates",Sat Dec 08 17:52:11 +0000 2018,9,413,56,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.245Z
https://twitter.com/Wajebaatnet,Wajebaatnet,1080969601775738880,Wajebaat,https://pbs.twimg.com/profile_images/1192966083961131009/F15CyOnO_normal.jpg,https://pbs.twimg.com/profile_banners/1080969601775738880/1573260976,نحن نقدم أي خدمات تعليمية ، لجميع المستويات التعليمية ، عملنا مضمون، أرخص الأسعار👍.,https://t.co/KNSwnVzMZV,United Arab Emirates,Thu Jan 03 23:30:11 +0000 2019,567,4223,4,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.245Z
https://twitter.com/Hilalbt7,Hilalbt7,793526577229332480,H M,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,,Tue Nov 01 18:54:13 +0000 2016,1,103,0,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.245Z
https://twitter.com/tadghout2,tadghout2,2911506893,MOURAD TADGHOUT مراد تدغوت,https://pbs.twimg.com/profile_images/1226628012784988166/Eah-aIr0_normal.jpg,https://pbs.twimg.com/profile_banners/2911506893/1581285884,"طالب مخطوطات.. PhD Islamic and Arabic Studies, Codicologue, translator (Ar/En/Fr/Ger), @IARMSS Institute of Arabic Manuscripts (ALECSO)",https://t.co/6815yqCs1k,"Cairo, Egypt",Mon Dec 08 20:10:27 +0000 2014,133,2284,262,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.245Z
https://twitter.com/Nahda_s,Nahda_s,18987452,Nahda,https://pbs.twimg.com/profile_images/1234515868962476034/Db1co3VI_normal.jpg,https://pbs.twimg.com/profile_banners/18987452/1423841500,"Third-culture kid. Banker turned journalist, now in comms, with a desire to make a difference.",,,Wed Jan 14 18:13:22 +0000 2009,372,437,3752,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.245Z
https://twitter.com/nrashidk,nrashidk,1646506254,Nas,https://pbs.twimg.com/profile_images/378800000245104272/bc46f669c74984ea8d3fa55d0c66f48e_normal.jpeg,,,,,Mon Aug 05 01:11:25 +0000 2013,11,154,2,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.245Z
https://twitter.com/Anotherasma,Anotherasma,1255035931746349056,asma,https://pbs.twimg.com/profile_images/1255486940507488258/kdWg5DnX_normal.jpg,https://pbs.twimg.com/profile_banners/1255035931746349056/1588228295,انا جاية تويتر اكبكب سواليفي البيض واطلع.,,Abu Dhabi,Tue Apr 28 07:27:47 +0000 2020,219,264,492,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.245Z
https://twitter.com/misterpandeyjyu,misterpandeyjyu,1224560981675847680,pandey,https://pbs.twimg.com/profile_images/1224561407343153152/BFkvgBU7_normal.jpg,,literature student at nyu abu dhabi,,abu dhabi,Tue Feb 04 05:11:20 +0000 2020,36,120,17,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.245Z
https://twitter.com/majamaukaiaahe,majamaukaiaahe,1155112416226598913,りんご,https://pbs.twimg.com/profile_images/1255897441003429888/HhT-2nWM_normal.jpg,https://pbs.twimg.com/profile_banners/1155112416226598913/1568265618,Crude,,,Sat Jul 27 13:47:15 +0000 2019,11,119,339,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.245Z
https://twitter.com/lovenglisharab1,lovenglisharab1,4469214172,seashell,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,,Sun Dec 13 10:15:40 +0000 2015,21,2018,4,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.245Z
https://twitter.com/HFarahaty,HFarahaty,878046560445243393,Hanem El-Farahaty,https://pbs.twimg.com/profile_images/1227696027039404032/CRzVGQsp_normal.jpg,https://pbs.twimg.com/profile_banners/878046560445243393/1498179409,"Lecturer of Arabic, Translation and Interpreting. Programme Manager of MA English/Arabic Translation @UniversityLeeds. Professional Arabic legal translator",,"Leeds, England",Fri Jun 23 00:26:28 +0000 2017,1192,323,1054,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.245Z
https://twitter.com/DrNadineZablith,DrNadineZablith,1024978381828485121,Nadine Zablith,https://pbs.twimg.com/profile_images/1235881513822179328/8TSHjF5e_normal.jpg,,Global health | Public health | Nutrition | Dietetics,,,Thu Aug 02 11:21:04 +0000 2018,34,559,18,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.245Z
https://twitter.com/AgnesAug,AgnesAug,1253231678874693632,Agnes Aug,https://pbs.twimg.com/profile_images/1253603374609596427/Qa-3Feij_normal.jpg,https://pbs.twimg.com/profile_banners/1253231678874693632/1587631944,"Fondation Yves Rochers🌿
Fondation Air France🛫👩‍✈️
UNICEF🌍
Mecenat Chirurgie Cardiaque❤
🕊Le pouvoir des mots est la force de l’humanité.🕊Frank Dunand",,"Haute-Savoie, Rhône-Alpes",Thu Apr 23 07:58:25 +0000 2020,34,435,74,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.245Z
https://twitter.com/AaliaMAhmed,AaliaMAhmed,1236556590356054016,Aalia Mehreen Ahmed,https://pbs.twimg.com/profile_images/1236556700070674432/hoPYiBV5_normal.jpg,https://pbs.twimg.com/profile_banners/1236556590356054016/1587736203,"MBA graduate with a penchant for books, chai & cricket.📚☕🏏 Intern journalist/writer - @entmagazineme✍ Steve Rogers is the LOML.💙 Oxford comma enthusiast😫",,,Sun Mar 08 07:37:31 +0000 2020,35,86,178,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.245Z
https://twitter.com/VipDubaiEscor18,VipDubaiEscor18,1251448152491585536,Vip Dubai Escort Models,https://pbs.twimg.com/profile_images/1251448555794907136/aJi9YOG6_normal.jpg,https://pbs.twimg.com/profile_banners/1251448152491585536/1587203601,The specialty of Pakistani escorts in Dubai feminine,,,Sat Apr 18 09:51:13 +0000 2020,13,207,10,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.245Z
https://twitter.com/Fight4UrRights_,Fight4UrRights_,1254402880024522753,Fight For Your Rights,https://pbs.twimg.com/profile_images/1254403870274523137/DHpNCH4g_normal.jpg,,Here to encourage companies and universities to do the right thing. Stand with those who have been silenced.,,"Portland, OR",Sun Apr 26 13:34:50 +0000 2020,0,29,92,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.245Z
https://twitter.com/madhudhanapal02,madhudhanapal02,844638006199902209,madhu,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,,Wed Mar 22 19:52:48 +0000 2017,0,35,0,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.245Z
https://twitter.com/Azzahdandis1,Azzahdandis1,1040217202224443393,Azzah Dandis,https://pbs.twimg.com/profile_images/1254040772040679426/beiK0mjm_normal.jpg,https://pbs.twimg.com/profile_banners/1040217202224443393/1587823353,"social entrepreneur, student advisor and career coach",,Abu Dhabi,Thu Sep 13 12:34:42 +0000 2018,13,67,0,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.245Z
https://twitter.com/Asky_mi,Asky_mi,1173863267996975104,2008,https://pbs.twimg.com/profile_images/1184026992557117441/J9M8YPrA_normal.jpg,https://pbs.twimg.com/profile_banners/1173863267996975104/1571062005,‏‏‏رحلتي,,,Tue Sep 17 07:36:36 +0000 2019,1,99,363,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.245Z
https://twitter.com/xnorryy,xnorryy,1015577424195616769,𝓷,https://pbs.twimg.com/profile_images/1256199632880906245/MTJW67Ez_normal.jpg,https://pbs.twimg.com/profile_banners/1015577424195616769/1588347514,Taurus,,,Sat Jul 07 12:45:01 +0000 2018,78,141,245,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.383Z
https://twitter.com/DavidComp,DavidComp,20697516,David Comp,https://pbs.twimg.com/profile_images/1230566731405570048/QuuAHX14_normal.jpg,https://pbs.twimg.com/profile_banners/20697516/1398282408,"Asst. Provost for Global Ed. at @ColumbiaChi. Publish IHEC Blog. Research focus on Int’l Ed. & mutual understanding. Opinions my own, RT ≠ endorsement.",http://t.co/miYlFmhWnV,"Chicago, USA",Thu Feb 12 17:51:10 +0000 2009,4928,1451,23329,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.383Z
https://twitter.com/n_lateef,n_lateef,939610554,najla lateef,https://pbs.twimg.com/profile_images/1163128619457269761/Tk249QDj_normal.jpg,https://pbs.twimg.com/profile_banners/939610554/1430339427,,,Bruxelles ,Sat Nov 10 18:13:26 +0000 2012,2,1140,7250,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.383Z
https://twitter.com/hajiothman3,hajiothman3,3858144437,Othman,https://pbs.twimg.com/profile_images/1254631805438828545/6zXtzuBv_normal.jpg,https://pbs.twimg.com/profile_banners/3858144437/1587962516,"M. A. Archaeology
B. A.  History 
University of Dar es Salaam
Researcher & Consultant in Archaeology and Heritage",,"Zanzibar West, Tanzania",Sun Oct 04 03:29:03 +0000 2015,933,1009,1902,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.383Z
https://twitter.com/Mohamma27130213,Mohamma27130213,1253636699156090880,Mohammad Yasser,https://pbs.twimg.com/profile_images/1253637079973715969/wP18pz3g_normal.jpg,,"haha, yes.",,,Fri Apr 24 10:47:51 +0000 2020,3,95,0,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.383Z
https://twitter.com/deplomaci,deplomaci,17791535,Hany H. Elsayed,https://pbs.twimg.com/profile_images/1065999925006217217/vLOUlqrw_normal.jpg,https://pbs.twimg.com/profile_banners/17791535/1586567754,"Training&Quality Consultant 
Najran University ,Email:hezeldin@gmail.com ,skype : hhezeldin 
Mob: 00966554640266",http://t.co/HEKj4ZmepM,SAUDI ARABIA,Mon Dec 01 22:35:02 +0000 2008,633,1548,71992,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.383Z
https://twitter.com/MashinaniTZ,MashinaniTZ,2182137126,Mashinani,https://pbs.twimg.com/profile_images/675426077066534913/IawU9Q19_normal.jpg,https://pbs.twimg.com/profile_banners/2182137126/1449937791,Mashinani is a Swahili word which means the grassroots. We are a Tanzanian NGO founded and registered in 2014. There is nothing about us without us.,https://t.co/LDguQXizZB,"Kilimanjaro, Tanzania",Fri Nov 08 12:45:24 +0000 2013,171,2834,414,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.383Z
https://twitter.com/Abrar1705,Abrar1705,3914606112,Abrar Akram,https://pbs.twimg.com/profile_images/1234547458962870277/QqOSUQ3R_normal.jpg,https://pbs.twimg.com/profile_banners/3914606112/1574139698,Ph.D. Electrical & Medical Convergent Engineering | Post-Doctoral Associate | Member IEEE | Member SSCS & CASS | Circuit-Designer |,https://t.co/GcKCrtVGb2,Abu Dhabi,Fri Oct 16 14:32:52 +0000 2015,72,150,551,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.383Z
https://twitter.com/Ahlesaadat,Ahlesaadat,90172977,Seyed,https://pbs.twimg.com/profile_images/1148461090063441921/XHectcN-_normal.jpg,https://pbs.twimg.com/profile_banners/90172977/1562649436,NYU ‘20 | Legal Designer & Aspiring Solicitor | Climate Change Advocate | 🇪🇺,https://t.co/2SPxpQHLzR,London,Sun Nov 15 14:38:07 +0000 2009,61,475,294,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.383Z
https://twitter.com/Assignment333,Assignment333,1249838822361387011,Assignment Help UAE,https://pbs.twimg.com/profile_images/1251430446837137409/ApNhMGPE_normal.jpg,https://pbs.twimg.com/profile_banners/1249838822361387011/1586821187,"📙#assignment 

📽#presentation

📘#thesis

📓#project

📑#case_study

♨️#javascript

🛃#matlab

♻️#Engineering

📊#research_paper

👨‍🏫#24/7 

#whatsapp↘️",https://t.co/tKToiuKpZm,Oman,Mon Apr 13 23:16:29 +0000 2020,57,778,22,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.383Z
https://twitter.com/santoshparwar,santoshparwar,783802334660943872,Santosh Parwar,https://pbs.twimg.com/profile_images/877237070913294337/xe6HURe4_normal.jpg,https://pbs.twimg.com/profile_banners/783802334660943872/1479942506,,,UAE,Wed Oct 05 22:53:33 +0000 2016,14,4,11,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.383Z
https://twitter.com/Domindubai2,Domindubai2,1227837590969208832,Domindubai,https://pbs.twimg.com/profile_images/1228051314707509248/fr2bhJTv_normal.jpg,https://pbs.twimg.com/profile_banners/1227837590969208832/1581625241,,,,Thu Feb 13 06:11:27 +0000 2020,0,52,14,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.383Z
https://twitter.com/adolfoarguellov,adolfoarguellov,93720494,AdolfoArgüelloVives,https://pbs.twimg.com/profile_images/759130367227994112/3VQP94nP_normal.jpg,,@NYUSternEMBA President @GeorgetownLatAm Innovation in Government; Board member @Acevalmx; Sustainable Infra F4D KM&E @IPDET @cheveningfco @WorldBank #JJWBGSP,https://t.co/ClwGbMsu4U,"Washington, DC",Mon Nov 30 22:06:05 +0000 2009,1147,4643,2433,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.383Z
https://twitter.com/PeacefulII,PeacefulII,64414989,Donna,https://pbs.twimg.com/profile_images/355342402/Donna_Duke_2005_normal.jpg,,,,,Mon Aug 10 14:23:56 +0000 2009,35,25,198,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.383Z
https://twitter.com/m2i_ll,m2i_ll,1206975875939483653,m2i_ll,https://pbs.twimg.com/profile_images/1253497018972078080/uWQoB22l_normal.jpg,https://pbs.twimg.com/profile_banners/1206975875939483653/1587692427,كل شئ بداخلي انت نصفه إلا قلبي انت كله.❤️,,"قلبي ""🇸🇦🇦🇪♥️""",Tue Dec 17 16:34:19 +0000 2019,52,227,117,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.383Z
https://twitter.com/ugtsela,ugtsela,1252536051245219840,Ugyen,https://pbs.twimg.com/profile_images/1252574664498515968/uggdUk7c_normal.jpg,,,,"Dubai, United Arab Emirates",Tue Apr 21 09:54:11 +0000 2020,11,20,0,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.383Z
https://twitter.com/saleemaldajani,saleemaldajani,392313309,Saleem Aldajani سليم الدجاني,https://pbs.twimg.com/profile_images/766471208711942144/pHuFUbiD_normal.jpg,https://pbs.twimg.com/profile_banners/392313309/1471575720,@mit | @mitmnm | @qimamfellowship | @broadinstitute | @shaleklab |,https://t.co/D32zfm9sQU,"Cambridge, MA",Sun Oct 16 21:01:25 +0000 2011,976,1417,4224,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.383Z
https://twitter.com/hien_hienha,hien_hienha,1065759617437839360,Hien Pham,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,,Fri Nov 23 00:11:08 +0000 2018,0,227,117,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.383Z
https://twitter.com/of_writer,of_writer,2979479617,byan madany,https://pbs.twimg.com/profile_images/584256972347703296/S1d_TmL__normal.png,https://pbs.twimg.com/profile_banners/2979479617/1540751422,"‏‏فيزيائية مهتمة بالكتابة و العلم والخيال العلمي وعلوم الفضاء
وأطمح لأصبح رائدة في هذه المجالات بإذن الله وعلى نفع الناس بها
حاليا طالبة ماجستير فلك وفضاء #KAU",,,Tue Jan 13 11:48:59 +0000 2015,106,561,2294,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.383Z
https://twitter.com/Maraakib,Maraakib,802161324272783360,Dr John P Cooper—Maraakib/مراكب,https://pbs.twimg.com/profile_images/1252894771053572097/CVim_sy6_normal.jpg,https://pbs.twimg.com/profile_banners/802161324272783360/1587548367,"Archaeologist & Arabist researching Islamic-world maritime societies & their technologies through materials, ethnography & text. Senior lecturer @ExeterIAIS.",https://t.co/I5RZQniNbS,"Exeter, England",Fri Nov 25 14:45:37 +0000 2016,102,218,102,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.383Z
https://twitter.com/Crossman_AmyL,Crossman_AmyL,1046289088469512192,Amy Crossman/ايمي,https://pbs.twimg.com/profile_images/1104546211296694275/lAqKzZXL_normal.png,https://pbs.twimg.com/profile_banners/1046289088469512192/1547376420,Collections Care Consultant | Collections Care Consultancy |محافظة الفنون  | Pest Odyssey Committee | English Arabic | Translator | Trustee @IASArabia,,,Sun Sep 30 06:42:12 +0000 2018,283,854,826,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.516Z
https://twitter.com/AkandeVictory2,AkandeVictory2,1077905508273737729,Akande Victory,https://pbs.twimg.com/profile_images/1134497059783028737/vKErv7aa_normal.jpg,https://pbs.twimg.com/profile_banners/1077905508273737729/1559320137,"An Entrepreneur , Realtor , Young Investor",https://t.co/3QAgwGPLqY,"Lagos, Nigeria",Wed Dec 26 12:34:34 +0000 2018,38,581,21,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.516Z
https://twitter.com/Speak2Monika,Speak2Monika,1850931948,Monika Ingudam,https://pbs.twimg.com/profile_images/1207533852807163904/o4w5o2Bt_normal.jpg,https://pbs.twimg.com/profile_banners/1850931948/1576733482,"''Tears may flow in the night, but joy comes in the morning''",https://t.co/tJq4S2eANF,"New Delhi, India",Tue Sep 10 09:37:10 +0000 2013,210,321,1662,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.516Z
https://twitter.com/XsWEcEwyhoP8UQi,XsWEcEwyhoP8UQi,1252570231479980033,ابو اشرف,https://pbs.twimg.com/profile_images/1252570896222564352/AIMPswDK_normal.jpg,,سلام عليكم و رحمة الله و بركته,,الدار البيضاء,Tue Apr 21 12:10:03 +0000 2020,6,39,156,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.516Z
https://twitter.com/tathagasha_,tathagasha_,2659721222,shafira🦕🌈,https://pbs.twimg.com/profile_images/1256119199883091968/ze0lEbws_normal.jpg,https://pbs.twimg.com/profile_banners/2659721222/1588320440,"big baby unicorn with marcus aurelius, spongebob, and machiavelli combined 🦄",https://t.co/VBSzXq0XSZ,🌎,Sat Jul 19 15:21:42 +0000 2014,144,301,1003,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.516Z
https://twitter.com/munibmesinovic,munibmesinovic,1252537697207492608,Munib Mesinovic,https://pbs.twimg.com/profile_images/1252960454927933440/RjJz6Q58_normal.jpg,https://pbs.twimg.com/profile_banners/1252537697207492608/1587564826,"Electrical Engineering Student and Sufara'a @NYUAbuDhabi | Class of 2020
From Bosnia and Herzegovina",,,Tue Apr 21 10:00:41 +0000 2020,33,52,37,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.516Z
https://twitter.com/HayaRaef,HayaRaef,1202805638188929024,Haya Raef,https://pbs.twimg.com/profile_images/1248278066347962368/rvvsV3yF_normal.jpg,https://pbs.twimg.com/profile_banners/1202805638188929024/1586448241,Medical Student @TuftsMedSchool | Dermatology research fellow | @NYUAbuDhabi alumnus,,"Boston, MA",Fri Dec 06 04:23:13 +0000 2019,17,35,16,,https://twitter.com/NYUAbuDhabi,2020-05-02T14:45:38.516Z
